iteration;RMSE;MAE;features
21;0.14659608626370077;0.11584454621303121; Franco_florin_buzios_28_09-2_shape-index_area1_ -3 -1 -3, Franco_florin_buzios_28_09-2_azimuth_area1_ 2 -3 0, Franco_florin_buzios_28_09-2_curvedness_area1_ 1 -3 -3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 2 -2 -3, Franco_florin_buzios_28_09-2_max-curvature_area1_ 3 1 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 1 2 2, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 1 3 0, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -3 3 -3, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 3 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 3 1 -3
22;0.12803555050816173;0.09572046385477077; Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 1 -3 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ 2 1 2, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 3 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -3 1 -3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -1 2 -3, Franco_florin_buzios_28_09-2_min-curvature_area1_ 1 2 3, Franco_florin_buzios_28_09-2_curvedness_area1_ -1 -3 3, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 3 2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 2 -2 3, Franco_florin_buzios_28_09-2_dip-angle_area1_ -3 -3 3
23;0.11774894794495991;0.0884710433293161; Franco_florin_buzios_28_09-2_azimuth_area1_ 1 -1 0, Franco_florin_buzios_28_09-2_rms-5_area1_ -3 2 1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 -3 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_dip-angle_area1_ 2 -2 -2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 2 -2 -1, Franco_florin_buzios_28_09-2_rms-5_area1_ 0 2 2, Franco_florin_buzios_28_09-2_min-curvature_area1_ -2 1 2
24;0.07839740371010884;0.060493694211332605; Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 2 1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 -1 -3, Franco_florin_buzios_28_09-2_rms-9_area1_ -3 0 0, Franco_florin_buzios_28_09-2_shape-index_area1_ 1 2 -1, Franco_florin_buzios_28_09-2_dip-angle_area1_ 2 -3 3, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 3 3 3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 1 -1, Franco_florin_buzios_28_09-2_rms-3_area1_ -3 1 2, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -3 2 0, Franco_florin_buzios_28_09-2_rms-3_area1_ -3 -1 -1
25;0.08125342495867871;0.06232676364097218; Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -1 -1 2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 -3 2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 2 -3, Franco_florin_buzios_28_09-2_azimuth_area1_ -3 1 1, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 3 -3 1, Franco_florin_buzios_28_09-2_min-curvature_area1_ 1 -3 0, Franco_florin_buzios_28_09-2_rms-9_area1_ -1 -1 2, Franco_florin_buzios_28_09-2_max-curvature_area1_ -2 2 2
26;0.0672748472433651;0.04837273058811363; Franco_florin_buzios_28_09-2_max-curvature_area1_ 2 -3 -1, Franco_florin_buzios_28_09-2_rms-5_area1_ 2 -1 1, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 -3 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ 1 -3 0, Franco_florin_buzios_28_09-2_rms-9_area1_ 2 -2 -1, Franco_florin_buzios_28_09-2_min-curvature_area1_ -1 1 2, Franco_florin_buzios_28_09-2_rms-3_area1_ 2 -1 1, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ 1 -2 1, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 0 -3 0
27;0.05437634666967565;0.040828341800656136; Franco_florin_buzios_28_09-2_dip-angle_area1_ -3 2 -2, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 0 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 2 -3, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -1 -1 3, Franco_florin_buzios_28_09-2_dip-angle_area1_ 1 0 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ 0 -3 -1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 -2 -1, Franco_florin_buzios_28_09-2_rms-5_area1_ -1 -2 0, Franco_florin_buzios_28_09-2_max-curvature_area1_ 1 3 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ -3 -1 1
28;0.03756027971019542;0.02866859321634059; Franco_florin_buzios_28_09-2_min-curvature_area1_ 1 1 2, Franco_florin_buzios_28_09-2_min-curvature_area1_ 1 -1 -2, Franco_florin_buzios_28_09-2_min-curvature_area1_ 3 0 2, Franco_florin_buzios_28_09-2_max-curvature_area1_ -3 1 -1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -1 -2 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ 2 2 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 -2 -2, Franco_florin_buzios_28_09-2_rms-9_area1_ -2 -2 2, Franco_florin_buzios_28_09-2_rms-9_area1_ 2 -2 2
29;0.03180145101124074;0.02379286378103985; Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 -3 1, Franco_florin_buzios_28_09-2_max-curvature_area1_ 3 3 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ 3 2 2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 3 3 0, Franco_florin_buzios_28_09-2_azimuth_area1_ 1 -3 0, Franco_florin_buzios_28_09-2_min-curvature_area1_ 3 2 -3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -2 -1 3, Franco_florin_buzios_28_09-2_rms-3_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ -3 -3 2, Franco_florin_buzios_28_09-2_max-curvature_area1_ 3 2 -2
30;0.02294108259078943;0.0171293267246654; Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 1 -3, Franco_florin_buzios_28_09-2_curvedness_area1_ 1 1 -2, Franco_florin_buzios_28_09-2_rms-7_area1_ -3 -2 1, Franco_florin_buzios_28_09-2_rms-7_area1_ 0 1 0, Franco_florin_buzios_28_09-2_rms-3_area1_ 0 1 0, Franco_florin_buzios_28_09-2_curvedness_area1_ 2 -3 -2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -3 -3 0, Franco_florin_buzios_28_09-2_envelope_area1_ -2 3 -1, Franco_florin_buzios_28_09-2_rms-9_area1_ 0 1 -1
31;0.020035243423146415;0.014747114035382173; Franco_florin_buzios_28_09-2_rms-7_area1_ -2 2 1, Franco_florin_buzios_28_09-2_rms-9_area1_ 3 -2 -1, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 3 1, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 2 -1 -2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 1 -1 3, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -2 -3 -3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -1 -1 1, Franco_florin_buzios_28_09-2_dip-angle_area1_ 0 -1 0, Franco_florin_buzios_28_09-2_rms-5_area1_ -3 1 1, Franco_florin_buzios_28_09-2_rms-9_area1_ 3 -2 0
32;0.01639988853636539;0.013273208852488769; Franco_florin_buzios_28_09-2_contur-curvature_area1_ -3 1 3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 1 2 0, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 1 0, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -1 -1 -1, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -2 0 -3, Franco_florin_buzios_28_09-2_azimuth_area1_ 3 0 0, Franco_florin_buzios_28_09-2_rms-3_area1_ 2 0 -1, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 -3 -3, Franco_florin_buzios_28_09-2_rms-7_area1_ 2 3 -2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -1 3 -3
33;0.016288587135326254;0.01175010814443911; Franco_florin_buzios_28_09-2_max-curvature_area1_ 1 -3 -2, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 3 0 2, Franco_florin_buzios_28_09-2_envelope_area1_ 3 -3 -2, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 0 -2 1, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 1 -2 0, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 1 3 3, Franco_florin_buzios_28_09-2_azimuth_area1_ 0 -3 1, Franco_florin_buzios_28_09-2_shape-index_area1_ 1 -1 3
34;0.015678122009257306;0.011116097873376023; Franco_florin_buzios_28_09-2_rms-7_area1_ 1 -3 -1, Franco_florin_buzios_28_09-2_azimuth_area1_ -3 -3 3, Franco_florin_buzios_28_09-2_curvedness_area1_ -1 -1 0, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 0 -1, Franco_florin_buzios_28_09-2_shape-index_area1_ 3 -3 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 2 -1, Franco_florin_buzios_28_09-2_dip-angle_area1_ 1 2 -1, Franco_florin_buzios_28_09-2_rms-7_area1_ -1 -1 3, Franco_florin_buzios_28_09-2_azimuth_area1_ 1 -2 3
35;0.01126623156156748;0.008711972764909183; Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -3 1 0, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 1 -2 -2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 -2 1, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 0 -2 -3, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -3 0 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ -2 0 0, Franco_florin_buzios_28_09-2_shape-index_area1_ -3 -1 -2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 -2 -1, Franco_florin_buzios_28_09-2_rms-9_area1_ -1 3 -1
36;0.007646313874750653;0.005697747176490933; Franco_florin_buzios_28_09-2_azimuth_area1_ 2 -3 -2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 3 3 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 0 3 -3, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -2 -3 2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 2 1 -2, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 0 -1 2, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 2 -2, Franco_florin_buzios_28_09-2_rms-7_area1_ 3 2 -3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 0 -3 3
37;0.005793113943104026;0.004662328664333122; Franco_florin_buzios_28_09-2_rms-7_area1_ -2 -2 1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 1 1 -2, Franco_florin_buzios_28_09-2_dip-angle_area1_ 0 -1 -3, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 2 3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 1 -3 -2, Franco_florin_buzios_28_09-2_min-curvature_area1_ -1 -3 2, Franco_florin_buzios_28_09-2_min-curvature_area1_ -3 1 -1, Franco_florin_buzios_28_09-2_envelope_area1_ -3 -3 -1, Franco_florin_buzios_28_09-2_azimuth_area1_ -2 1 1
38;0.006956656847564787;0.0049328426816078515; Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 0 -3 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 -2 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ 1 1 2, Franco_florin_buzios_28_09-2_shape-index_area1_ -2 2 -3, Franco_florin_buzios_28_09-2_rms-5_area1_ -3 3 -1, Franco_florin_buzios_28_09-2_max-curvature_area1_ -3 0 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 1 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ 0 -1 1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 2 -3 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ 2 3 -3
39;0.00496303351182563;0.003735303631152852; Franco_florin_buzios_28_09-2_envelope_area1_ -2 -1 -2, Franco_florin_buzios_28_09-2_rms-9_area1_ 3 3 -3, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -2 3 -1, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -2 -3 0, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 -3 0, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -3 0 2, Franco_florin_buzios_28_09-2_max-curvature_area1_ -3 1 -1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 1 0 3
