near -3 -1 0,ufar -2 0 -1,mid -1 -2 0,far -1 -3 1,ufar -2 3 3,near -3 -2 -2,far -3 1 1,near -3 -1 -2,mid -2 -1 -3,mid -2 3 3,far -2 -2 -2,mid -2 -2 1,mid -2 1 3,far -3 3 3,ufar -1 -3 -1,well,real,X,Y,depth,phi,rho,vp,vs
-0.6655445911768553,-1.4792151412586274,0.6759393043298638,-0.5162387591136656,0.7381740938088113,0.030949268088514503,-1.0467717089890394,-0.08092335018685559,0.7640689288810328,0.29118333403082003,-0.8898578297973714,0.850713641008607,0.7225284734702075,0.0878168858148114,-1.7250540404586818,1,0,343,275,14,0.0,2.360305,3147.074219,1472.830566

-0.659928303661753,-1.3095446123880177,0.830620550191435,0.05397541075485293,1.5261144231506703,-0.3252343374031216,-0.5790816819792393,-0.44141417794421467,0.7875860262176765,0.7016005220245835,-1.0692040378673016,1.0634426731620232,0.9626681819429184,0.8714360103155068,-1.6819266271136057,1,0,343,275,15,0.0,2.325644,3100.858398,1451.20166

-0.37384345721388823,-0.8879564861763654,1.0990561813942106,0.7610071220444452,2.0806225655396533,-0.5687035546372119,0.0814382946554899,-0.6655445911768553,0.7702366084396355,0.9637732820333788,-1.0369616002368143,1.355899863745679,1.0695875023623047,1.5314726546258195,-1.356022599964225,1,0,343,275,16,0.0,2.30122,3068.294189,1435.96167

0.13135731425599406,-0.21857952177073306,1.4216611592625337,1.4432900172450998,2.226239302004177,-0.5951254734975955,0.7851668882699501,-0.659928303661753,0.7650150191130486,0.9480623087983782,-0.7483769709614352,1.6380252014740813,0.9491004094880713,1.8880609533037032,-0.7306184698298674,1,0,343,275,17,0.0,2.351587,3135.449951,1467.390381

0.7265859505717597,0.5917180046380079,1.7138694663564922,1.8827145060209833,1.8887021718152335,-0.3435481785144894,1.3497193602370436,-0.37384345721388823,0.8280278354621042,0.5964247104067042,-0.19977671321901339,1.7611105457813463,0.554327478365437,1.8453199942734129,0.08109510382718954,1,0,343,275,18,0.0,2.335104,3113.473145,1457.105469

1.2117574816692946,1.3859177296670921,1.8311283694302432,1.9435766993182848,1.114218567165996,0.1304487612476798,1.6227870215909497,0.13135731425599406,1.00923383917319,-0.0577078485845135,0.49826754360588005,1.6275718678841686,-0.08393179824655284,1.404139912940159,0.9369753910220172,1,0,343,275,19,0.0,2.343336,3124.448486,1462.241943

1.4343592361100788,1.9575123162957455,1.6875559837512015,1.548198810933596,0.061640034719124534,0.705432661714801,1.5255146769319043,0.7265859505717597,1.2654141139440043,-0.8775953610178422,1.1892133049164677,1.1802133970086242,-0.8407478058437491,0.6747290716822483,1.6125904203182473,1,0,343,275,20,0.0,2.349033,3132.044678,1465.796875

1.291971144624773,2.156785365962516,1.2268670619666635,0.7366353261022845,-1.0184702574301694,1.1811803856882697,1.0731610332775279,1.2117574816692946,1.513787958463545,-1.660957005706754,1.665954848679902,0.44633144345403764,-1.5404432825616183,-0.15384201507671458,1.9721972596622304,1,0,343,275,21,0.0,2.313858,3085.145264,1443.8479

0.7747373459349595,1.9082137958749543,0.4783525659164243,-0.33049494515774436,-1.8619651036069524,1.4067504322307807,0.3814191110212197,1.4343592361100788,1.6162545906656758,-2.1756244383351997,1.788003408374868,-0.4493844167993582,-1.9816988841046703,-0.8649519052285766,1.9055919599194537,1,0,343,275,22,0.0,2.378887,3171.850342,1484.426025

0.00205483333842571,1.228827052782342,-0.43576759308014207,-1.431513083122371,-2.280149875019813,1.277831261273954,-0.3650794295862837,1.291971144624773,1.479393982077791,-2.272266854367247,1.483649898892076,-1.338829082767215,-2.0495104740889722,-1.29040142685514,1.4046614739174572,1,0,343,275,23,0.0,2.409249,3212.33252,1503.371582

-0.8448848865987586,0.2501853623070204,-1.346787054822606,-2.3241266739266786,-2.196454025870912,0.7822363858174834,-0.9684966252813563,0.7747373459349595,1.0490949655171802,-1.9042302011737453,0.786289599443925,-2.0232047664975923,-1.711094729167586,-1.3625629703379523,0.5711670022392358,1,0,343,275,24,0.0,2.414397,3219.197266,1506.584229

-1.5541615121238506,-0.8110757205020768,-2.05798040372585,-2.840687727506241,-1.6537014249726825,0.035622599186624526,-1.2926884999414183,0.00205483333842571,0.3511192099162891,-1.13705122731503,-0.15533963456915867,-2.3865801731814655,-1.0379299572785956,-1.0870417713479559,-0.418764734937846,1,0,343,275,25,0.0,2.341339,3121.786133,1460.99585

